data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36,data_37,data_38,data_39,data_40,data_41,data_42,data_43,data_44,data_45,data_46,data_47,data_48,data_49,data_50,data_51,data_52,data_53,data_54,data_55,data_56,data_57,data_58,data_59,data_60,data_61,data_62,data_63,data_64,data_65,data_66,data_67,data_68,data_69,data_70,data_71,data_72,data_73,data_74,data_75,data_76,data_77,data_78,data_79,data_80,data_81,data_82,data_83,data_84,data_85,data_86,data_87,data_88,data_89,data_90,data_91,data_92,data_93,data_94,data_95,data_96,data_97,data_98,data_99,data_100,data_101,data_102,data_103,data_104,data_105,data_106,data_107,data_108,data_109,data_110,data_111,data_112,data_113,data_114,data_115,data_116,data_117,data_118,data_119,data_120,data_121,data_122,data_123,data_124,data_125,data_126,data_127,data_128,data_129,data_130,data_131,data_132,data_133,data_134,data_135
6.4558,6.5706635,6.4591026,6.3215694,6.1673265,6.3088455,6.251661,6.201302,6.0888276,6.141378,6.0037246,5.9816074,5.907303,5.937287,5.895706,5.802535,5.804224,5.8425713,5.8508744,5.8772526,5.8285446,5.8029437,5.7541566,5.732103,5.6753592,5.5487194,5.5776744,5.560636,5.4469457,5.503052,5.4495516,5.4734845,5.550409,5.576858,5.6816497,5.594684,5.639652,5.5976076,5.5421286,5.51209,5.504684,5.5268245,5.4516573,5.5424414,5.595949,1.1054,1.3512266,1.4718082,1.5568277,1.6152115,1.9598691,2.0967577,2.2318115,2.296476,2.5182602,2.5422888,2.6746383,2.7479074,2.9188795,3.0119956,3.04751,3.1721418,3.327946,3.4484644,3.5820503,3.6357658,3.7080178,3.7527168,3.8199775,3.8485625,3.8034434,3.9102812,3.9676504,3.9250472,4.0490685,4.060452,4.1463737,4.282521,4.3655496,4.524396,4.489073,4.5833783,4.5884705,4.5780244,4.591009,4.624706,4.6861153,4.648465,4.775092,4.862843,-1.4502,-1.3623763,-1.3611468,-1.3957391,-1.4517589,-1.2354536,-1.2433467,-1.2521886,-1.3248014,-1.2388685,-1.3457698,-1.334044,-1.3739394,-1.3106533,-1.3203561,-1.3760812,-1.3331336,-1.2549449,-1.2074473,-1.1411839,-1.1464887,-1.1230867,-1.1173372,-1.0795839,-1.0711498,-1.1243559,-1.0168732,-0.95355207,-0.9812859,-0.83597153,-0.7986106,-0.68151605,-0.51210976,-0.39369243,-0.1978507,-0.19230281,-0.052449845,0.001749019,0.045348454,0.116646506,0.211776,0.3366797,0.36532953,0.5598205,0.7152329
