data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36,data_37,data_38,data_39,data_40,data_41,data_42,data_43,data_44,data_45,data_46,data_47,data_48,data_49,data_50,data_51,data_52,data_53,data_54,data_55,data_56,data_57,data_58,data_59,data_60,data_61,data_62,data_63,data_64,data_65,data_66,data_67,data_68,data_69,data_70,data_71,data_72,data_73,data_74,data_75,data_76,data_77,data_78,data_79,data_80,data_81,data_82,data_83,data_84,data_85,data_86,data_87,data_88,data_89,data_90,data_91,data_92,data_93,data_94,data_95,data_96,data_97,data_98,data_99,data_100,data_101,data_102,data_103,data_104,data_105,data_106,data_107,data_108,data_109,data_110,data_111,data_112,data_113,data_114,data_115,data_116,data_117,data_118,data_119,data_120,data_121,data_122,data_123,data_124,data_125,data_126,data_127,data_128,data_129,data_130,data_131,data_132,data_133,data_134,data_135
6.4558,6.476176,6.3483143,6.1629634,5.951941,5.9750094,5.902916,5.8131785,5.6707964,5.6492634,5.5088344,5.4317093,5.3312163,5.310109,5.2539153,5.1482606,5.107055,5.113596,5.1095376,5.1178184,5.069564,5.025591,4.9649234,4.922221,4.857262,4.73116,4.7149467,4.691731,4.5896626,4.6038084,4.5611677,4.566153,4.626513,4.6609297,4.7511773,4.701759,4.7213397,4.6893682,4.6332784,4.5916686,4.572587,4.5836,4.5246058,4.580661,4.637214,1.1054,1.3487978,1.4933001,1.5820394,1.63416,1.9065256,2.069692,2.2017107,2.2682843,2.4436247,2.4886801,2.5863075,2.6504555,2.784463,2.8744085,2.9064374,2.9949486,3.1237001,3.2347815,3.3515399,3.405486,3.4578004,3.4878488,3.5306134,3.5461757,3.495936,3.5511954,3.595317,3.5566895,3.6306057,3.6442766,3.702315,3.8126583,3.8941662,4.0287805,4.0211616,4.080123,4.0852537,4.0641193,4.0554423,4.067388,4.107633,4.0761795,4.158181,4.23918,-1.4502,-1.3164473,-1.2649866,-1.2601894,-1.2812923,-1.0862252,-1.0098727,-0.9627082,-0.97232634,-0.86703986,-0.8843601,-0.8377512,-0.81480145,-0.7143214,-0.6514871,-0.63635707,-0.5553441,-0.42874452,-0.3153383,-0.19149174,-0.124215744,-0.051091496,0.0071081007,0.08478394,0.14157353,0.14007078,0.24970552,0.35128993,0.3744469,0.5132546,0.59360236,0.7199761,0.8986173,1.0480007,1.2497238,1.3095201,1.4368311,1.5108256,1.5595937,1.62162,1.7044425,1.815085,1.8537314,2.0050247,2.1536312
