data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36,data_37,data_38,data_39,data_40,data_41,data_42,data_43,data_44,data_45,data_46,data_47,data_48,data_49,data_50,data_51,data_52,data_53,data_54,data_55,data_56,data_57,data_58,data_59,data_60,data_61,data_62,data_63,data_64,data_65,data_66,data_67,data_68,data_69,data_70,data_71,data_72,data_73,data_74,data_75,data_76,data_77,data_78,data_79,data_80,data_81,data_82,data_83,data_84,data_85,data_86,data_87,data_88,data_89,data_90,data_91,data_92,data_93,data_94,data_95,data_96,data_97,data_98,data_99,data_100,data_101,data_102,data_103,data_104,data_105,data_106,data_107,data_108,data_109,data_110,data_111,data_112,data_113,data_114,data_115,data_116,data_117,data_118,data_119,data_120,data_121,data_122,data_123,data_124,data_125,data_126,data_127,data_128,data_129,data_130,data_131,data_132,data_133,data_134,data_135
6.4558,6.433357,6.290246,6.078726,5.8283744,5.7915635,5.6972823,5.5863595,5.422983,5.3659706,5.2111487,5.1052003,4.98225,4.933973,4.8645706,4.7481465,4.6856437,4.675677,4.666333,4.6718507,4.6267767,4.578353,4.5114617,4.458031,4.384696,4.250272,4.209905,4.175585,4.070696,4.0662894,4.021548,4.019371,4.076191,4.1196246,4.217026,4.190188,4.210904,4.185198,4.129548,4.080859,4.052968,4.0570645,4.0006323,4.045602,4.1054654,1.1054,1.3385457,1.4802228,1.555918,1.5838302,1.8118412,1.9675132,2.091589,2.1487396,2.298489,2.3374407,2.4130557,2.4602118,2.5712984,2.651193,2.6746328,2.7431562,2.8559363,2.9615834,3.0748253,3.1306684,3.1767848,3.1984596,3.2279987,3.2323904,3.1707811,3.1986284,3.2282114,3.1831877,3.2348635,3.2426605,3.2897024,3.3926306,3.479259,3.6171257,3.6281958,3.6844246,3.691987,3.6675038,3.648012,3.6474726,3.6771927,3.644765,3.7122219,3.793152,-1.4502,-1.3088347,-1.2493514,-1.2434862,-1.2695388,-1.0933896,-0.99525434,-0.9261706,-0.9151652,-0.8044874,-0.7965915,-0.7409805,-0.7040448,-0.5956911,-0.51274025,-0.4776145,-0.38930908,-0.25229853,-0.11931996,0.024249934,0.114594296,0.20059928,0.26765373,0.34764594,0.40715617,0.40626705,0.49900708,0.5953927,0.61975485,0.74245125,0.82174575,0.94051427,1.1140165,1.2696133,1.4745291,1.5515844,1.6734062,1.7460322,1.7865559,1.8319497,1.8957436,1.9887267,2.018582,2.1469877,2.2868664
